member_id,generation,birthday,school1,major1_1,major1_2,major1_3,school2,major2,job,job_domain,company,major_data,class1,class2,class3,class4,marketing_agree,contents_agree,before_id,withdrawal
2025110451,11,19970424.0,명지대학교 인문캠퍼스,경영정보학과,없음,없음,정보없음,,Digitalization Specialist,직장인,D. 제조업,FALSE,3,6,12,17,TRUE,TRUE,2025100450,FALSE
2025110452,11,20050303.0,강릉원주대학교 강릉캠퍼스,데이터사이언스학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,1,6,,,TRUE,TRUE,,FALSE
2025110453,11,20030418.0,가천대학교 글로벌캠퍼스,산업공학과,응용통계학과,없음,정보없음,,,대학생,A. 해당없음,TRUE,8,,,,TRUE,TRUE,,FALSE
2025110454,11,20031111.0,인천대학교,문헌정보학과,소셜데이터사이스학과,없음,정보없음,,,대학생,A. 해당없음,FALSE,일반학회원,,,,TRUE,TRUE,2025100455,FALSE
2025110455,11,20010917.0,강원대학교 삼척캠퍼스,글로벌인재학부 경제학과,없음,,정보없음,,,대학생,A. 해당없음,FALSE,일반학회원,,,,TRUE,TRUE,,FALSE
2025110456,11,20020615.0,아주대학교,산업공학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,8,,,,TRUE,TRUE,2025100458,FALSE
2025110457,11,,세종대학교,영어영문학과,비지니스애널리틱스 융합전공,,정보없음,,,,,FALSE,15,13,,,TRUE,TRUE,2025100461,FALSE
2025110458,11,20031003.0,경희대학교 국제캠퍼스,산업경영공학과,없음,,정보없음,,,대학생,A. 해당없음,TRUE,8,,,,TRUE,TRUE,,FALSE
2025110459,11,,가천대학교,소프트웨어 전공,,,정보없음,,,,,TRUE,3,15,,,TRUE,TRUE,,FALSE
2025110460,11,20001124.0,성균관대학교 서울캠퍼스,컴퓨터교육학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,15,11,,,TRUE,TRUE,,FALSE
2025110461,11,20041229.0,동덕여자대학교,HCI전공학과,정보통계학과,,정보없음,,,대학생,A. 해당없음,FALSE,12,,,,TRUE,TRUE,,FALSE
2025110462,11,20020824.0,상명대학교 서울캠퍼스,빅데이터융합학과,없음,,정보없음,,,대학생,A. 해당없음,TRUE,4,,,,TRUE,TRUE,,FALSE
2025110463,11,20050513.0,연세대학교 신촌캠퍼스,응용통계학과,없음,,정보없음,,,대학생,A. 해당없음,TRUE,14,12,17,,TRUE,TRUE,,FALSE
2025110464,11,19951115.0,중앙대학교 본캠퍼스,전자전기공학부,없음,없음,정보없음,,SCM PI,직장인,D. 제조업,FALSE,3,5,,,TRUE,TRUE,,FALSE
2025110465,11,20020521.0,성균관대학교 자연과학캠퍼스,시스템경영공학과,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,일반학회원,,,,TRUE,TRUE,,FALSE
2025110466,11,20030414.0,건국대학교 서울캠퍼스,경영학과,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,2,,,,TRUE,TRUE,,FALSE
2025110467,11,20030818.0,한양대학교 서울캠퍼스,기계공학부,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,5,,,,TRUE,TRUE,,FALSE
2025110468,11,20050322.0,가천대학교,컴퓨터공학과,없음,,정보없음,,,대학생,A. 해당없음,TRUE,4,24,,,TRUE,TRUE,2025100470,FALSE
2025110469,11,20030912.0,명지대학교 자연캠퍼스,산업경영공학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,8,,,,TRUE,TRUE,,FALSE
2025110470,11,20020130.0,인하대학교,미디어커뮤니케이션학과,통계학과,없음,정보없음,,,대학생,A. 해당없음,FALSE,15,,,,TRUE,TRUE,2024080548,FALSE
2025110471,11,19990630.0,단국대학교 죽전캠퍼스,응용통계학과,경영학부,없음,정보없음,,X,취준생,X,TRUE,14,12,15,11,TRUE,TRUE,,FALSE
2025110472,11,20010605.0,건국대학교,산업공학과,경제학과,,정보없음,,,대학생,A. 해당없음,TRUE,일반학회원,,,,TRUE,TRUE,,FALSE
2025110473,11,20020912.0,고려대학교 서울캠퍼스,영어영문학과,통계학과,없음,정보없음,,,대학생,A. 해당없음,FALSE,4,,,,TRUE,TRUE,,FALSE
2025110474,11,20020918.0,인하대학교 용현캠퍼스,데이터사이언스학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,일반학회원,,,,TRUE,TRUE,,FALSE
2025110475,11,19990909.0,건국대학교 서울캠퍼스,동물자원과학과,없음,,정보없음,,,취준생,A. 해당없음,FALSE,일반학회원,,,,TRUE,TRUE,,FALSE
2025110476,11,20040229.0,동국대학교 서울캠퍼스,경영정보학과,데이터사이언스학과,,정보없음,,,대학생,A. 해당없음,FALSE,15,,,,TRUE,TRUE,2024090456,FALSE
2025110477,11,20031121.0,동덕여자대학교,HCI사이언스학과,정보통계학과,없음,정보없음,,,대학생,A. 해당없음,FALSE,12,,,,TRUE,TRUE,,FALSE
2025110478,11,20020916.0,고려대학교 안암캠퍼스,노어노문학과,경제학과,,정보없음,,,대학생,A. 해당없음,FALSE,15,11,,,TRUE,TRUE,,FALSE
2025110479,11,20000907.0,국립강릉원주대학교 강릉캠퍼스,데이터사이언스학과,정밀의료융합전공학과,없음,정보없음,,,대학생,A. 해당없음,TRUE,12,,,,TRUE,TRUE,2025100484,FALSE
2025110480,11,20000414.0,단국대학교 죽전캠퍼스,경영학부,없음,없음,정보없음,,PM 운영,직장인,L. 금융 및 보험업,FALSE,17,,,,TRUE,TRUE,2024080563,FALSE
2025110481,11,20050618.0,숭실대학교,벤처중소기업학과,정보통계보험수리학과,,정보없음,,,대학생,A. 해당없음,FALSE,2,8,,,TRUE,TRUE,,FALSE
2025110482,11,20040211.0,고려대학교 서울캠퍼스,통계학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,1,2,8,,TRUE,TRUE,,FALSE
2025110483,11,20001213.0,광운대학교,컴퓨터정보공학부,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,일반학회원,,,,TRUE,TRUE,,FALSE
2025110484,11,20040628.0,성신여자대학교 수정캠퍼스,Ai융합학부,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,5,12,,,TRUE,TRUE,,FALSE
2025110485,11,19920224.0,서경대학교,토목건축공학과,없음,,정보없음,,,취준생,A. 해당없음,FALSE,2,,,,TRUE,TRUE,2025100503,FALSE
2025110486,11,20061226.0,덕성여자대학교,AI 신약학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,2,,,,TRUE,TRUE,,FALSE
2025110487,11,20030621.0,연세대학교 미래캠퍼스,의공학과,바이오공학과,헬스케어융합학과,정보없음,,,대학생,A. 해당없음,FALSE,4,,,,TRUE,TRUE,2024090470,FALSE
2025110488,11,20050215.0,정보없음,,,,정보없음,,,대학생,A. 해당없음,FALSE,2,,,,TRUE,TRUE,,FALSE
2025110489,11,20040405.0,이화여자대학교,화공신소재공학과,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,4,,,,TRUE,TRUE,,FALSE
2025110490,11,19980212.0,한국외국어대학교 글로벌캠퍼스,융합인재학부,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,1,,,,TRUE,TRUE,,FALSE
2025110491,11,20001107.0,숭실대학교 ,산업정보시스템공학과,없음,,정보없음,,,취준생,A. 해당없음,TRUE,15,,,,TRUE,TRUE,,FALSE
2025110492,11,20020510.0,고려대학교 서울캠퍼스,경영학과,자유전공학부,,정보없음,,,대학생,A. 해당없음,FALSE,4,8,,,TRUE,TRUE,,FALSE
2025110493,11,19980507.0,가천대학교,통계학과,없음,없음,정보없음,,,취준생,A. 해당없음,TRUE,3,8,6,,TRUE,TRUE,,FALSE
2025110494,11,20050130.0,건국대학교,응용통계학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,4,,,,TRUE,TRUE,,FALSE
2025110495,11,20030128.0,경찰대학교,행정학과,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,1,6,,,TRUE,TRUE,,FALSE
2025110496,11,19991008.0,중앙대학교,경영경제대학 경영학부 경영학과,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,5,,,,TRUE,TRUE,,FALSE
2025110497,11,20030705.0,홍익대학교 서울캠퍼스,산업데이터공학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,24,,,,TRUE,TRUE,2025100514,FALSE
2025110498,11,20030223.0,중앙대학교 서울캠퍼스,국제물류학과,없음,없음,정보없음,,대학생,대학생,대학생,FALSE,6,,,,TRUE,TRUE,,FALSE
2025110499,11,20030328.0,서울과학기술대학교,산업공학과,경영학과,,정보없음,,,대학생,A. 해당없음,TRUE,8,,,,TRUE,TRUE,,FALSE
2025110500,11,20010304.0,이화여자대학교,음악학부,경영학부,,정보없음,,,취준생,A. 해당없음,FALSE,22,,,,TRUE,TRUE,,FALSE
2025110501,11,20040615.0,명지대학교 자연캠퍼스,수학과,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,일반학회원,,,,TRUE,TRUE,,FALSE
2025110502,11,20020826.0,덕성여자대학교,디지털소프트웨어공학부,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,17,,,,TRUE,TRUE,2025100522,FALSE
2025110503,11,20040311.0,덕성여자대학교,디지털소프트웨어공학부,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,5,7,,,TRUE,TRUE,,FALSE
2025110504,11,20020605.0,동국대학교 서울캠퍼스,통계학과,융합소프트웨어 학과,,정보없음,,,대학생,A. 해당없음,TRUE,11,,,,TRUE,TRUE,,FALSE
2025110505,11,19991226.0,한국외국어대학교,경영학부,컴퓨터공학부,없음,정보없음,,,대학생,A. 해당없음,FALSE,6,7,15,,TRUE,TRUE,,FALSE
2025110506,11,20010611.0,숭실대학교,글로벌통상학과,없음,없음,정보없음,,,취준생,A. 해당없음,FALSE,1,2,,,TRUE,TRUE,2023060649,FALSE
2025110507,11,20040906.0,한국외국어대학교 글로벌캠퍼스,통계학과,바이오메디컬공학과,없음,정보없음,,,대학생,A. 해당없음,TRUE,2,,,,TRUE,TRUE,,FALSE
2025110508,11,20020806.0,한양대학교 ERICA캠퍼스,경제학부,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,4,,,,TRUE,TRUE,,FALSE
2025110509,11,20060105.0,경북대학교 대구캠퍼스,자율전공학부,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,일반학회원,,,,TRUE,TRUE,,FALSE
2025110510,11,20010514.0,숭실대학교 서울캠퍼스,의생명시스템학부,없음,없음,정보없음,,품질관리,직장인,D. 제조업,FALSE,12,,,,TRUE,TRUE,2023060656,FALSE
2025110511,11,19930105.0,강원대학교 춘천캠퍼스,컴퓨터학부,의생명융합학부,,정보없음,,,취준생,A. 해당없음,TRUE,1,2,6,,TRUE,TRUE,,FALSE
2025110512,11,19950218.0,숙명여자대학교,경영학부,통계학과,없음,정보없음,,,취준생,A. 해당없음,FALSE,12,,,,TRUE,TRUE,2025100536,FALSE
2025110513,11,20010413.0,건양대학교 대전캠퍼스,의료공과대학 인공지능학과,없음,없음,정보없음,,연구원,직장인,R. 보건업 및 사회복지 서비스업,TRUE,14,12,,,TRUE,TRUE,,FALSE
2025110514,11,20000410.0,경기대학교,스포츠과학부,없음,없음,정보없음,,Amd,취준생,H. 도매 및 소매업,FALSE,8,,,,TRUE,TRUE,,FALSE
2025110515,11,20020526.0,덕성여자대학교,문헌정보학과,경영학과,없음,정보없음,,,대학생,A. 해당없음,FALSE,15,,,,TRUE,TRUE,,FALSE
2025110516,11,20040521.0,한양대학교 서울캠퍼스,산업공학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,12,,,,TRUE,TRUE,2025100539,FALSE
2025110517,11,20050205.0,광운대학교,경영학부,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,1,,,,TRUE,TRUE,,FALSE
2025110518,11,20000721.0,연세대학교 신촌캠퍼스,생화학과,없음,,정보없음,,,대학생,A. 해당없음,FALSE,8,,,,TRUE,TRUE,,FALSE
2025110519,11,20040417.0,이화여자대학교,컴퓨터공학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,4,,,,TRUE,TRUE,,FALSE
2025110520,11,20001123.0,경기대학교 수원캠퍼스,국제관계학과,융합데이터학과,컴퓨터공학과,정보없음,,,대학생,A. 해당없음,FALSE,15,,,,TRUE,TRUE,,FALSE
2025110521,11,20010728.0,숙명여자대학교,컴퓨터과학과,빅데이터학과,,정보없음,,,대학생,A. 해당없음,TRUE,14,,,,TRUE,TRUE,2023070656,FALSE
2025110522,11,19990815.0,부산대학교 부산캠퍼스,기계공학부,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,8,6,,,TRUE,TRUE,,FALSE
2025110523,11,20020419.0,성균관대학교,통계학과,없음,,정보없음,,,대학생,A. 해당없음,TRUE,4,5,,,TRUE,TRUE,2025100548,FALSE
2025110524,11,20020403.0,한양대학교 서울캠퍼스,경영학부,없음,,정보없음,,,대학생,A. 해당없음,FALSE,3,,,,TRUE,TRUE,,FALSE
2025110525,11,20040908.0,성균관대학교 자연과학캠퍼스,시스템경영공학과,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,15,,,,TRUE,TRUE,,FALSE
2025110526,11,20021225.0,세종대학교,지능기전공학부,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,일반학회원,,,,TRUE,TRUE,,FALSE
2025110527,11,20031206.0,숭실대학교,산업정보시스템공학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,12,11,,,TRUE,TRUE,,FALSE
2025110528,11,20010219.0,고려대학교 서울캠퍼스,보건환경융합과학부,융합에너지공학과,,정보없음,,,대학생,A. 해당없음,FALSE,1,,,,TRUE,TRUE,,FALSE
2025110529,11,20030407.0,한양대학교 에리카캠퍼스,ICT융합학부,컴퓨터공학부,없음,정보없음,,,대학생,A. 해당없음,FALSE,4,,,,TRUE,TRUE,,FALSE
2025110530,11,20060211.0,국민대학교,경영정보학부,없음,,정보없음,,,대학생,A. 해당없음,FALSE,1,2,,,TRUE,TRUE,,FALSE
2025110531,11,20020518.0,서울과학기술대학교,글로벌테크노경영학부,컴퓨터공학과,,정보없음,,,대학생,A. 해당없음,FALSE,8,,,,TRUE,TRUE,,FALSE
2025110532,11,20031021.0,가천대학교,경영학과 경영학부,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,4,,,,TRUE,TRUE,,FALSE
2025110533,11,20020607.0,상명대학교 서울캠퍼스,경제금융학부,컴퓨터과학학과,,정보없음,,,대학생,A. 해당없음,FALSE,13,,,,TRUE,TRUE,,FALSE
2025110534,11,20020316.0,서울여자대학교,데이터사이언스학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,4,,,,TRUE,TRUE,,FALSE
2025110535,11,20021027.0,인하대학교,공간정보공학과,없음,없음,정보없음,,웹개발자,직장인,K. 정보통신업,FALSE,12,,,,TRUE,TRUE,,FALSE
2025110536,11,20030325.0,중앙대학교 서울캠퍼스,간호학과,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,1,,,,TRUE,TRUE,,FALSE
2025110537,11,20020601.0,가천대학교 글로벌캠퍼스,응용통계학과,컴퓨터공학과,,정보없음,,,대학생,A. 해당없음,TRUE,15,,,,TRUE,TRUE,2024080638,FALSE
2025110538,11,20040131.0,위스콘신 주립대학교 매디슨 캠퍼스,데이터 사이언스 학과,그래픽 디자인 학과,없음,정보없음,,,대학생,A. 해당없음,TRUE,3,8,7,,TRUE,TRUE,,FALSE
2025110539,11,20010103.0,정보없음,,,,정보없음,,,대학생,A. 해당없음,FALSE,1,6,,,TRUE,TRUE,,FALSE
2025110540,11,19940308.0,국민대학교 서울캠퍼스,경제학과,없음,없음,정보없음,,공인회계사,직장인,"N. 전문, 과학 및 기술 서비스업",FALSE,1,4,6,,TRUE,TRUE,,FALSE
2025110541,11,20030409.0,건국대학교 서울캠퍼스,경영학과,컴퓨터공학부,,정보없음,,,대학생,A. 해당없음,FALSE,2,4,,,TRUE,TRUE,,FALSE
2025110542,11,20040105.0,숙명여자대학교,통계학과,생명시스템학부,,정보없음,,,대학생,A. 해당없음,TRUE,5,,,,TRUE,TRUE,,FALSE
2025110543,11,20030218.0,고려대학교 서울캠퍼스,산업경영공학부,없음,,정보없음,,,대학생,A. 해당없음,TRUE,4,,,,TRUE,TRUE,,FALSE
2025110544,11,20030218.0,정보없음,,,,정보없음,,,대학생,A. 해당없음,FALSE,15,,,,TRUE,TRUE,2025100572,FALSE
2025110545,11,20031108.0,을지대학교 성남캠퍼스,빅데이터의료융합학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,5,,,,TRUE,TRUE,,FALSE
2025110546,11,20020826.0,한국항공대학교(재학중),소프트웨어학과,없음,,정보없음,,,대학생,A. 해당없음,TRUE,8,,,,TRUE,TRUE,,FALSE
2025110547,11,20030529.0,강원대학교 춘천캠퍼스,컴퓨터공학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,8,,,,TRUE,TRUE,,FALSE
2025110548,11,20040525.0,성균관대학교 자연과학캠퍼스,시스템경영공학과,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,15,,,,TRUE,TRUE,,FALSE
2025110549,11,20041007.0,성신여자대학교 수정캠퍼스,AI융합학부 AI학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,4,,,,TRUE,TRUE,,FALSE
2025110550,11,20000422.0,이화여자대학교 신촌캠퍼스,사회학과,경영학과,,정보없음,,,취준생,A. 해당없음,FALSE,2,,,,TRUE,TRUE,,FALSE
2025110551,11,19910531.0,연세대학교 미래캠퍼스,응용생명과학과,없음,없음,정보없음,,AI엔지니어,직장인,K. 정보통신업,FALSE,16,,,,TRUE,TRUE,,FALSE
2025110552,11,19990308.0,덕성여자대학교,문헌정보학과,경영학과,,정보없음,,,취준생,A. 해당없음,FALSE,15,,,,TRUE,TRUE,2023060720,FALSE
2025110553,11,20060122.0,정보없음,,,,정보없음,,,대학생,A. 해당없음,FALSE,1,,,,TRUE,TRUE,,FALSE
2025110554,11,20050629.0,정보없음,,,,정보없음,,,대학생,A. 해당없음,FALSE,3,12,,,TRUE,TRUE,2025100581,FALSE
2025110555,11,20021012.0,명지대학교 인문캠퍼스,융합소프트웨어학부,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,7,14,,,TRUE,TRUE,,FALSE
2025110556,11,20040802.0,경희대학교,골프산업학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,5,,,,TRUE,TRUE,,FALSE
2025110557,11,20031118.0,숭실대학교,산업정보시스템공학과,없음,,정보없음,,,대학생,A. 해당없음,TRUE,6,15,11,,TRUE,TRUE,,FALSE
2025110558,11,20030312.0,명지대학교 자연캠퍼스,산업경영공학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,일반학회원,,,,TRUE,TRUE,,FALSE
2025110559,11,20010925.0,경희대학교 서울캠퍼스,경영학과,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,2,,,,TRUE,TRUE,,FALSE
2025110560,11,20031130.0,이화여자대학교,영어교육학과,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,1,2,,,TRUE,TRUE,,FALSE
2025110561,11,20010610.0,강원대학교 춘천캠퍼스,정보통계학과,데이터사이언스학과,없음,정보없음,,,취준생,A. 해당없음,TRUE,14,,,,TRUE,TRUE,2024080677,FALSE
2025110562,11,20031009.0,경희대학교 국제캠퍼스,산업경영공학과,없음,,정보없음,,,대학생,A. 해당없음,TRUE,15,,,,TRUE,TRUE,2025100589,FALSE
2025110563,11,20040724.0,명지대학교 인문캠퍼스,문헌정보학과,응용데이터사이언스학부,,정보없음,,,대학생,A. 해당없음,FALSE,14,,,,TRUE,TRUE,,FALSE
2025110564,11,20040131.0,아주대학교,소프트웨어학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,일반학회원,,,,TRUE,TRUE,,FALSE
2025110565,11,20011008.0,서강대학교,경제학과 경제학부,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,2,,,,TRUE,TRUE,,FALSE
2025110566,11,20000326.0,서울여자대학교,수학과,데이터사이언스학과,,정보없음,,,대학생,A. 해당없음,FALSE,일반학회원,,,,TRUE,TRUE,,FALSE
2025110567,11,20051222.0,수원대학교,데이터과학부,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,6,,,,TRUE,TRUE,,FALSE
2025110568,11,19980609.0,숙명여자대학교 ,통계학과,없음,없음,정보없음,,,대학원생,A. 해당없음,TRUE,1,8,,,TRUE,TRUE,2025100598,FALSE
2025110569,11,20020711.0,고려대학교 서울캠퍼스,보건환경융합과학부,통계학과,,정보없음,,,대학생,A. 해당없음,FALSE,1,4,,,TRUE,TRUE,2023060744,FALSE
2025110570,11,20031015.0,성신여자대학교,수리통계데이터사이언스학부 수학과,수리통계데이터사이언스학부 빅데이터학과,없음,정보없음,,,대학생,A. 해당없음,TRUE,11,,,,TRUE,TRUE,2025100607,FALSE
2025110571,11,20040725.0,한양대학교 서울캠퍼스,국제학부,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,5,,,,TRUE,TRUE,,FALSE
2025110572,11,20020831.0,중앙대학교 서울캠퍼스,소프트웨어학부,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,일반학회원,,,,TRUE,TRUE,2025100608,FALSE
2025110573,11,20010311.0,부경대학교 대연캠퍼스,기술데이터공학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,15,,,,TRUE,TRUE,,FALSE
2025110574,11,,숙명여자대학교,수학과,빅데이터전공,,정보없음,,,,,FALSE,12,15,,,TRUE,TRUE,2025100609,FALSE
2025110575,11,20040331.0,고려대학교 서울캠퍼스,영어교육학과,데이터과학과,없음,정보없음,,,대학생,A. 해당없음,FALSE,4,,,,TRUE,TRUE,,FALSE
2025110576,11,20020922.0,세종대학교,일어일문학과,비즈니스 애널리틱스 융합전공 학과,없음,정보없음,,,대학생,A. 해당없음,FALSE,5,8,22,,TRUE,TRUE,2025100612,FALSE
2025110577,11,20050721.0,성균관대학교,데이터사이언스학과,없음,,정보없음,,,대학생,A. 해당없음,TRUE,8,,,,TRUE,TRUE,,FALSE
2025110578,11,20040126.0,경희대학교,경영학과,빅데이터 응용학과,,정보없음,,,대학생,A. 해당없음,FALSE,4,,,,TRUE,TRUE,,FALSE
2025110579,11,20050603.0,명지대학교 자연캠퍼스,정보통신공학과,인공지능융합전공학과,,정보없음,,,대학생,A. 해당없음,FALSE,4,,,,TRUE,TRUE,,FALSE
2025110580,11,20010610.0,동국대학교 서울캠퍼스,산업시스템공학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,3,,,,TRUE,TRUE,,FALSE
2025110581,11,20010314.0,인하대학교 용현캠퍼스,산업경영공학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,5,8,,,TRUE,TRUE,2024090559,FALSE
2025110582,11,20020324.0,성신여자대학교,Ai융합학부,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,7,,,,TRUE,TRUE,,FALSE
2025110583,11,20030814.0,건국대학교 서울캠퍼스,응용통계학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,3,,,,TRUE,TRUE,2025100625,FALSE
2025110584,11,20040302.0,덕성여자대학교 ,데이터사이언스학과,영어영문학과,없음,정보없음,,,대학생,A. 해당없음,TRUE,6,7,,,TRUE,TRUE,,FALSE
2025110585,11,20030922.0,한양여자대학교,빅데이터학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,13,,,,TRUE,TRUE,,FALSE
2025110586,11,20040730.0,숭실대학교,산업정보시스템공학과,없음,,정보없음,,,대학생,A. 해당없음,TRUE,2,,,,TRUE,TRUE,,FALSE
2025110587,11,20030424.0,동국대학교 서울캠퍼스,산업시스템공학과,데이터사이언스 소프트웨어학과,없음,정보없음,,,대학생,A. 해당없음,TRUE,4,5,,,TRUE,TRUE,,FALSE
2025110588,11,,가톨릭대학교,컴퓨터정보공학부,,,정보없음,,,,,TRUE,15,11,,,TRUE,TRUE,,FALSE
2025110589,11,20030715.0,정보없음,,,,정보없음,,,대학생,A. 해당없음,FALSE,1,,,,TRUE,TRUE,,FALSE
2025110590,11,20000720.0,서울과학기술대학교,미래융합대학 융합기계공학학과,미래융합대학 정보통신융합공학과,,정보없음,,설비 엔지니어,대학생,"E. 전기, 가스, 증기 및 공기 조절 공급업",FALSE,8,14,12,15,TRUE,TRUE,2025100636,FALSE
2025110591,11,20010508.0,경기대학교 수원캠퍼스,경제학부,없음,없음,정보없음,,,대학생,A. 해당없음,FALSE,2,11,,,TRUE,TRUE,2025100637,FALSE
2025110592,11,20031129.0,경희대학교 국제캠퍼스,글로벌커뮤니케이션학부,무역학과,없음,정보없음,,,대학생,A. 해당없음,FALSE,4,,,,TRUE,TRUE,,FALSE
2025110593,11,20010509.0,성균관대학교,컴퓨터교육학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,2,,,,TRUE,TRUE,,FALSE
2025110594,11,20000430.0,숭실대학교,정보사회학과,정보통계보험수리학과,,정보없음,,,대학생,A. 해당없음,FALSE,4,6,15,,TRUE,TRUE,2025100639,FALSE
2025110595,11,19971009.0,창원대학교,산업공학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,11,13,,,TRUE,TRUE,2025100643,FALSE
2025110596,11,20001207.0,덕성여자대학교,법학과,소프트웨어학과,없음,정보없음,,,대학생,A. 해당없음,FALSE,12,,,,TRUE,TRUE,2023070754,FALSE
2025110597,11,19990512.0,명지대학교 인문캠퍼스,데이터사이언스학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,3,,,,TRUE,TRUE,2025100645,FALSE
2025110598,11,20010927.0,연세대학교 신촌캠퍼스,행정학과,심리학과,,정보없음,,,대학생,A. 해당없음,FALSE,일반학회원,,,,TRUE,TRUE,,FALSE
2025110599,11,19951122.0,대진대학교,경영학과,없음,없음,정보없음,,,취준생,A. 해당없음,FALSE,1,,,,TRUE,TRUE,,FALSE
2025110600,11,20001028.0,성신여자대학교,수리통계데이터사이언스학부 통계학과,경제학과,,정보없음,,,대학생,A. 해당없음,TRUE,일반학회원,,,,TRUE,TRUE,,FALSE
2025110601,11,20030514.0,고려대학교 서울캠퍼스,통계학과,없음,,정보없음,,,대학생,A. 해당없음,TRUE,2,15,,,TRUE,TRUE,2025100648,FALSE
2025110602,11,20030115.0,강원대학교,일반사회교육학과,정보통계학과,없음,정보없음,,,대학생,A. 해당없음,FALSE,7,,,,TRUE,TRUE,,FALSE
2025110603,11,20010423.0,고려대학교 서울캠퍼스,지리교육학과,컴퓨터학과,없음,정보없음,,,대학생,A. 해당없음,FALSE,12,,,,TRUE,TRUE,,FALSE
2025110604,11,20000904.0,연세대학교 신촌캠퍼스,산업공학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,14,,,,TRUE,TRUE,,FALSE
2025110605,11,20030411.0,숭실대학교,수학과,Ai융합학부,없음,정보없음,,,대학생,A. 해당없음,FALSE,6,,,,TRUE,TRUE,,FALSE
2025110606,11,20010726.0,덕성여자대학교 쌍문캠퍼스,심리학과,문헌정보학과,없음,정보없음,,학생,대학생,없음,FALSE,22,,,,TRUE,TRUE,2025100663,FALSE
2025110607,11,20030607.0,숙명여자대학교,소비자경제학과,경영학부,,정보없음,,,대학생,A. 해당없음,FALSE,6,,,,TRUE,TRUE,,FALSE
2025110608,11,20030417.0,정보없음,,,,정보없음,,,대학생,A. 해당없음,FALSE,일반학회원,,,,TRUE,TRUE,,FALSE
2025110609,11,20030524.0,명지대학교 인문캠퍼스,융합소프트웨어학부 데이터사이언스학과,없음,없음,정보없음,,,대학생,A. 해당없음,TRUE,8,,,,TRUE,TRUE,,FALSE
